,CommitID,Dockerfile,LatestDockerfile,Comment,Date,FirstCommit Date,Deleted Date,RenameList,logIndex,DeletedComment Date,Deleted CommitID,Deleted Filename
0,e6ec457488a5469e66a344720c4d237c4156d3e6,scripts/docker/Dockerfile,scripts/docker/Dockerfile,"# By default you'll get a single-node development server that stores everything
# in RAM and bootstraps itself. Don't use this configuration for production.",2020-07-20 18:11:34+00:00,2020-07-20 14:11:34-04:00,,scripts/docker/Dockerfile,40,,,
