,CommitID,Dockerfile,LatestDockerfile,Comment,Date,FirstCommit Date,Deleted Date,RenameList,DeletedComment Date,Deleted CommitID
1,cc92280939a05c80282bc33e85e8a24e14f08def,5.0/Dockerfile,5/Dockerfile,"# TODO figure out what's going on here and what it'll settle to for 5.0 GA

",2016-04-18 16:22:35+00:00,2016-04-18 09:22:35-07:00,2019-04-22 12:53:42-07:00,5.0/Dockerfile,2016-10-26 13:21:01-07:00,75cfa3c5b20eb24a319937c0f7754ad06057d843
