,CommitID,Dockerfile,LatestDockerfile,Comment,Date,FirstCommit Date,Deleted Date,RenameList,logIndex
0,5fb235fb1f30d3fbbacd516033b1546dd246fef5,Dockerfile,Dockerfile,# TODO pin specific commit,2014-11-04 17:30:11-07:00,2014-07-14 13:52:56-06:00,,Dockerfile,39
