,CommitID,Dockerfile,LatestDockerfile,Comment,Date,FirstCommit Date,Deleted Date,isSATD
0,668d444d7ae92a47da3417e76132276a4804f6ac,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2018-05-25 18:16:38-03:00,2018-04-10 15:09:23-05:00,,1
1,7e6a240d9b950e99daa31212fafdb6f697c8049f,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2020-01-29 16:30:12-03:00,2018-04-10 15:09:23-05:00,,1
2,7e6a240d9b950e99daa31212fafdb6f697c8049f,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2020-01-29 16:30:12-03:00,2018-04-10 15:09:23-05:00,,1
3,65f4cd1ecc53e603f6521deb8d963a2dd9eb4e58,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2020-08-31 17:31:43-03:00,2018-04-10 15:09:23-05:00,,1
4,65f4cd1ecc53e603f6521deb8d963a2dd9eb4e58,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2020-08-31 17:31:43-03:00,2018-04-10 15:09:23-05:00,,1
5,75f456a168915e1350d97c85b4194b909fbe47ad,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2020-02-04 21:16:33-03:00,2018-04-10 15:09:23-05:00,,1
6,75f456a168915e1350d97c85b4194b909fbe47ad,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2020-02-04 21:16:33-03:00,2018-04-10 15:09:23-05:00,,1
7,a07c8e9e55e85c464c49778edeb97231904283fc,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2019-02-11 09:25:45-02:00,2018-04-10 15:09:23-05:00,,1
8,a07c8e9e55e85c464c49778edeb97231904283fc,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2019-02-11 09:25:45-02:00,2018-04-10 15:09:23-05:00,,1
9,830d8ba67a17556a028ef5949ebfb20696e68012,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2018-10-05 15:13:16-03:00,2018-04-10 15:09:23-05:00,,1
10,830d8ba67a17556a028ef5949ebfb20696e68012,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2018-10-05 15:13:16-03:00,2018-04-10 15:09:23-05:00,,1
11,986d2a7f96c067ffcfd01022e4812a391fe56523,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2020-06-30 16:06:52-03:00,2018-04-10 15:09:23-05:00,,1
12,986d2a7f96c067ffcfd01022e4812a391fe56523,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2020-06-30 16:06:52-03:00,2018-04-10 15:09:23-05:00,,1
13,a349f2252eb29e671f4e3a94c5e4368cb1b06747,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2018-04-21 17:41:26+05:30,2018-04-10 15:09:23-05:00,,1
14,b28618c3b85af22b48df37c4138dc5df9de81336,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2019-12-22 21:10:08-03:00,2018-04-10 15:09:23-05:00,,1
15,b28618c3b85af22b48df37c4138dc5df9de81336,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2019-12-22 21:10:08-03:00,2018-04-10 15:09:23-05:00,,1
16,09fb4aeb08a31980b349a1669f038bb8f253c7c6,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2018-12-24 15:33:22-02:00,2018-04-10 15:09:23-05:00,,1
17,09fb4aeb08a31980b349a1669f038bb8f253c7c6,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2018-12-24 15:33:22-02:00,2018-04-10 15:09:23-05:00,,1
18,a4de200c8e6543d3c1628d75bc83cb1e24b775c5,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2019-10-25 08:31:28-03:00,2018-04-10 15:09:23-05:00,,1
19,a4de200c8e6543d3c1628d75bc83cb1e24b775c5,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2019-10-25 08:31:28-03:00,2018-04-10 15:09:23-05:00,,1
20,9f732f5b5620e875e5a32a67e75f3ff7b2f5a757,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2020-04-27 20:08:17-03:00,2018-04-10 15:09:23-05:00,,1
21,9f732f5b5620e875e5a32a67e75f3ff7b2f5a757,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2020-04-27 20:08:17-03:00,2018-04-10 15:09:23-05:00,,1
22,499ff2e17491ff616eab21e2cfdbc5e75cadd4c5,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2018-07-30 21:12:09-03:00,2018-04-10 15:09:23-05:00,,1
23,499ff2e17491ff616eab21e2cfdbc5e75cadd4c5,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2018-07-30 21:12:09-03:00,2018-04-10 15:09:23-05:00,,1
24,d7b9dfb3f9a3b5d2681b5743be6448294c204572,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2020-06-25 00:46:30-03:00,2018-04-10 15:09:23-05:00,,1
25,d7b9dfb3f9a3b5d2681b5743be6448294c204572,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2020-06-25 00:46:30-03:00,2018-04-10 15:09:23-05:00,,1
26,509a801858429984f527f60bc80d7421f9cf7a2d,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2019-06-21 18:47:41-03:00,2018-04-10 15:09:23-05:00,,1
27,509a801858429984f527f60bc80d7421f9cf7a2d,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2019-06-21 18:47:41-03:00,2018-04-10 15:09:23-05:00,,1
28,e373b49e53b6ea1c43fcd8e2c551e346b427f0a4,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2018-07-09 21:37:16-03:00,2018-04-10 15:09:23-05:00,,1
29,fd96e2a0c809694c4274665e1f67fbd027632507,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2018-07-21 00:05:51-03:00,2018-04-10 15:09:23-05:00,,1
30,fd96e2a0c809694c4274665e1f67fbd027632507,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2018-07-21 00:05:51-03:00,2018-04-10 15:09:23-05:00,,1
31,9fbef4372da99e42ad0a00af11b523b660d0b755,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2020-04-01 13:42:32-03:00,2018-04-10 15:09:23-05:00,,1
32,9fbef4372da99e42ad0a00af11b523b660d0b755,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2020-04-01 13:42:32-03:00,2018-04-10 15:09:23-05:00,,1
33,5fdad72e7afcb4257ddbc5d9d4b3319039d575e7,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2020-02-08 17:25:51-03:00,2018-04-10 15:09:23-05:00,,1
34,5fdad72e7afcb4257ddbc5d9d4b3319039d575e7,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2020-02-08 17:25:51-03:00,2018-04-10 15:09:23-05:00,,1
35,90c9c83f3251b655c19f13a292aedd41e743b720,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2018-08-31 17:47:53-03:00,2018-04-10 15:09:23-05:00,,1
36,90c9c83f3251b655c19f13a292aedd41e743b720,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2018-08-31 17:47:53-03:00,2018-04-10 15:09:23-05:00,,1
37,918311f92715108fda79ca3f95f50a621f90abfd,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2019-06-27 22:47:29-03:00,2018-04-10 15:09:23-05:00,,1
38,918311f92715108fda79ca3f95f50a621f90abfd,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2019-06-27 22:47:29-03:00,2018-04-10 15:09:23-05:00,,1
39,0f6428f54793a2fc28bd6b46bb5107aacc19ad72,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2020-02-14 22:18:54-03:00,2018-04-10 15:09:23-05:00,,1
40,0f6428f54793a2fc28bd6b46bb5107aacc19ad72,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2020-02-14 22:18:54-03:00,2018-04-10 15:09:23-05:00,,1
41,83f4832ad223c65d309b9a7ef58b0c13f2883f66,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2018-06-27 21:48:32-03:00,2018-04-10 15:09:23-05:00,,1
42,47a7463490091e40d8a3921080407478fd99d126,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2019-02-01 21:14:15-02:00,2018-04-10 15:09:23-05:00,,1
43,47a7463490091e40d8a3921080407478fd99d126,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2019-02-01 21:14:15-02:00,2018-04-10 15:09:23-05:00,,1
44,a065ed580a3305bea96662005cc07704e4078f77,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2020-06-28 16:48:21-03:00,2018-04-10 15:09:23-05:00,,1
45,a065ed580a3305bea96662005cc07704e4078f77,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2020-06-28 16:48:21-03:00,2018-04-10 15:09:23-05:00,,1
46,be2c9fe7acf23f4783aceffec54e9c42e8c94dcc,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2020-08-13 12:01:41-03:00,2018-04-10 15:09:23-05:00,,1
47,be2c9fe7acf23f4783aceffec54e9c42e8c94dcc,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2020-08-13 12:01:41-03:00,2018-04-10 15:09:23-05:00,,1
48,5c993fe1ed9dc82774cfcc8062169107a76778ad,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2020-04-27 19:09:11-03:00,2018-04-10 15:09:23-05:00,,1
49,5c993fe1ed9dc82774cfcc8062169107a76778ad,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2020-04-27 19:09:11-03:00,2018-04-10 15:09:23-05:00,,1
50,ab70e042e105611ac7a2316982c6beafff56ebba,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2019-08-02 17:42:12-03:00,2018-04-10 15:09:23-05:00,,1
51,ab70e042e105611ac7a2316982c6beafff56ebba,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2019-08-02 17:42:12-03:00,2018-04-10 15:09:23-05:00,,1
52,55622a07813186e936df0a89b154d06cbef9faf0,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2019-06-21 17:29:52-03:00,2018-04-10 15:09:23-05:00,,1
53,55622a07813186e936df0a89b154d06cbef9faf0,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2019-06-21 17:29:52-03:00,2018-04-10 15:09:23-05:00,,1
54,d44deb04780df19f66b8ba800b815f10d1c94a60,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2018-06-21 15:11:04-03:00,2018-04-10 15:09:23-05:00,,1
55,80341ed12fbcd59b7d25b410467ae11a1c8b7c4e,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2019-05-30 08:41:49-03:00,2018-04-10 15:09:23-05:00,,1
56,80341ed12fbcd59b7d25b410467ae11a1c8b7c4e,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2019-05-30 08:41:49-03:00,2018-04-10 15:09:23-05:00,,1
57,e383105ee158706108d5917d759aac79c88627c0,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2018-07-31 21:30:41-03:00,2018-04-10 15:09:23-05:00,,1
58,e383105ee158706108d5917d759aac79c88627c0,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2018-07-31 21:30:41-03:00,2018-04-10 15:09:23-05:00,,1
59,0428ec76a40349067ea7ec714ec9b31443508b3d,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2018-08-28 00:45:18-03:00,2018-04-10 15:09:23-05:00,,1
60,0428ec76a40349067ea7ec714ec9b31443508b3d,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2018-08-28 00:45:18-03:00,2018-04-10 15:09:23-05:00,,1
61,9192ace69ce53988fac5ed96d20fcf6097faca1a,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2019-04-28 20:36:58-03:00,2018-04-10 15:09:23-05:00,,1
62,9192ace69ce53988fac5ed96d20fcf6097faca1a,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2019-04-28 20:36:58-03:00,2018-04-10 15:09:23-05:00,,1
63,e22ea70284b9970409ca2fd89c7ff0ab0f4d99ca,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2018-07-27 23:41:44-03:00,2018-04-10 15:09:23-05:00,,1
64,e22ea70284b9970409ca2fd89c7ff0ab0f4d99ca,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2018-07-27 23:41:44-03:00,2018-04-10 15:09:23-05:00,,1
65,3d790438fd64ed1b7177e8980bc1b534d6e65734,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2019-02-18 10:07:09-03:00,2018-04-10 15:09:23-05:00,,1
66,3d790438fd64ed1b7177e8980bc1b534d6e65734,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# Hack needed to force use of bundled library instead of system level outdated library
# https://github.com/lovell/sharp/issues/892
",2019-02-18 10:07:09-03:00,2018-04-10 15:09:23-05:00,,1
67,9aa03b43cd16ce354962d79d6621945f778273d9,.docker/Dockerfile.rhel,.docker/Dockerfile.rhel,"# This is ugly... But for some reason npm and node aren't available at this stage.
",2019-02-11 16:39:00-02:00,2018-04-10 15:09:23-05:00,,1
