,CommitID,Dockerfiles,LatestDockerfile,Comments,Date,FirstCommit Date,Deleted Date,isSATD
69,b3ff26b9a50d7cc80a23646d86bc5817a6d78d10,5.4/Dockerfile,5.4/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",Mon Oct 20 16:47:26 2014 +0300,Mon Oct 20 16:47:26 2014 +0300,Tue Oct 21 11:15:41 2014 +0300,1
70,b3ff26b9a50d7cc80a23646d86bc5817a6d78d10,5.5/Dockerfile,5.5/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",Mon Oct 20 16:47:26 2014 +0300,Mon Oct 20 16:47:26 2014 +0300,Tue Oct 21 11:15:41 2014 +0300,1
71,38afc5d95a0899d8677495d35c9065430071d6da,9.1/7.1/Dockerfile,9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Mon Nov 11 10:48:10 2019 -0500,Thu Apr 13 16:52:39 2017 +0300,,1
72,88ed600c051639fa06f79278ec6ff173416f92db,2019.0/Dockerfile,2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Wed Mar 25 23:35:29 2020 +0200,Mon Jul 22 11:45:45 2019 +0300,,1
73,42011115fef7de921b0a4311d3b0638104563c44,8.0/5.6/Dockerfile,8.0/5.6/Dockerfile,"# Zend Server
#
# Version 0.2

# TODO:

",Thu Jul 16 13:55:36 2015 +0300,Wed Dec 10 15:53:37 2014 +0200,Mon Aug 1 12:35:14 2016 +0300,1
74,acf6a99d2fe028d83e62ae018bb5dddd029c8a6a,2019.0/Dockerfile,2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Wed Oct 16 09:58:47 2019 +0300,Mon Jul 22 11:45:45 2019 +0300,,1
75,9e7f397ad3fde8dd4e02b9e4c9053b0b19e304a3,9.1/7.1/Dockerfile,9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Mon May 7 12:34:32 2018 +0300,Thu Apr 13 16:52:39 2017 +0300,,1
76,9d4473a4cc31252eac025e2c2268241d863f0e8c,2019.0/Dockerfile,2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Fri Mar 20 23:10:33 2020 +0200,Mon Jul 22 11:45:45 2019 +0300,,1
77,4b434cbcaac4fc969c4ec517e17f01b1d688e447,2019.0/Dockerfile,2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Fri Apr 10 01:17:50 2020 +0300,Mon Jul 22 11:45:45 2019 +0300,,1
78,b5d38a69798dacd5de991c50a2678651af8508c4,8.5/5.6/Dockerfile,8.5/5.6/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Tue Nov 12 10:32:14 2019 -0500,Sun Oct 11 13:18:27 2015 +0300,,1
79,426d667e47ba54dbee62f327764663243aa71e90,8.0/5.6/Dockerfile,8.0/5.6/Dockerfile,"# Zend Server
#
# Version 0.2

# TODO:

",Mon Aug 17 13:46:38 2015 +0300,Wed Dec 10 15:53:37 2014 +0200,Mon Aug 1 12:35:14 2016 +0300,1
80,eb885eb46647ff1faff9371cd2f9174e98e570a2,2019.0/Dockerfile,2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Fri Mar 20 22:02:29 2020 +0200,Mon Jul 22 11:45:45 2019 +0300,,1
81,883effe6f3c1b3a149c2c5c636c8a003a9e3cc34,8.5/5.6/Dockerfile,8.5/5.6/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Wed Nov 13 09:18:03 2019 -0500,Sun Oct 11 13:18:27 2015 +0300,,1
82,02589bb6fc80d04e9c1056b00314286e46f549bc,8.0/5.6/Dockerfile,8.0/5.6/Dockerfile,"# Zend Server
#
# Version 0.2

# TODO:

",Thu Jun 4 16:39:38 2015 +0300,Wed Dec 10 15:53:37 2014 +0200,Mon Aug 1 12:35:14 2016 +0300,1
83,180e262b7df6df3a8dfe0d94ec92ea3e1e01ac15,2019.0/Dockerfile,2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Thu Mar 19 18:10:26 2020 +0200,Mon Jul 22 11:45:45 2019 +0300,,1
84,27652b7a4e814e2701c2e08f01823659a651ae1f,2018.0/7.2/Dockerfile,2018.0/7.2/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Mon Jun 18 15:15:28 2018 +0300,Mon Jun 18 12:44:14 2018 +0300,Thu Mar 19 12:57:53 2020 +0200,1
85,408fe81249d365ca7e7bac96a137c9e2b453fc6e,nightly/7.2/Dockerfile,nightly/7.2/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Tue Aug 7 11:55:02 2018 +0300,Tue Aug 7 11:55:02 2018 +0300,,1
86,3106ce731d05cafdf680bf09ebe5bfe9ba5e141c,9.1/7.1/Dockerfile,9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Tue May 29 14:52:07 2018 +0300,Thu Apr 13 16:52:39 2017 +0300,,1
