,CommitID,Dockerfiles,Comments,isSATD
1605,ae123feaec324dc35350a8bd9ab2704597857f38,/Dockerfile-alpine,"# FIXME(oleg_nenashev): This is not an official AdoptOpenJDK Docker Image.
# There is no official Alpine images at the moment.
# Needs upgrade when/if there is an official alpine image.
",1
2271,adf0afc77e892e6f8c7ab93cb0a43e5bbfc0e0cf,/Dockerfile-jdk11,"# TODO: revert before the GA release of Java 11 support (JENKINS-55087)
",1
2488,07d980e247edc241b6835df024e876cfdb469cad,/Dockerfile-jdk11,"# TODO: revert before the GA release of Java 11 support (JENKINS-55087)
",1
2501,642bc99cb675e065af96b411accb50b50a604334,/Dockerfile-jdk11,"# TODO: revert before the GA release of Java 11 support (JENKINS-55087)
",1
2967,d83eaf18a01f6ac49f76dc55be59e168b08c1911,/Dockerfile-jdk11,"# TODO: revert before the GA release of Java 11 support (JENKINS-55087)
",1
