,CommitID,Dockerfile,Comment,isSATD
891,e662e455aa74dbcca4ccc8c8406004540b02e5f9,/Dockerfile-jdk11,"# TODO: revert before the GA release of Java 11 support (JENKINS-55087)
",1
1574,d5dc7f12ee9a224884e10cab03c30830b624def0,/Dockerfile-alpine,"# FIXME(oleg_nenashev): This is not an official AdoptOpenJDK Docker Image.
# There is no official Alpine images at the moment.
# Needs upgrade when/if there is an official alpine image.
",1
1794,2be1a3c5916754958f07150522e7d228c5d62fb9,/Dockerfile-alpine,"# FIXME(oleg_nenashev): This is not an official AdoptOpenJDK Docker Image.
# There is no official Alpine images at the moment.
# Needs upgrade when/if there is an official alpine image.
",1
2239,0c4f1b91a7b38a00f5ccf1d8a6360403b06c9b5b,/Dockerfile-jdk11,"# TODO: revert before the GA release of Java 11 support (JENKINS-55087)
",1
2465,c0c66272a2060bca9edb9d084f25cde075c55aa4,/Dockerfile-jdk11,"# TODO: revert before the GA release of Java 11 support (JENKINS-55087)
",1
2866,37a170fbb09fb50a63612551ca1d16f7752013bb,/Dockerfile-alpine,"# FIXME(oleg_nenashev): This is not an official AdoptOpenJDK Docker Image.
# There is no official Alpine images at the moment.
# Needs upgrade when/if there is an official alpine image.
",1
3098,ae123feaec324dc35350a8bd9ab2704597857f38,/Dockerfile-alpine,"# FIXME(oleg_nenashev): This is not an official AdoptOpenJDK Docker Image.
# There is no official Alpine images at the moment.
# Needs upgrade when/if there is an official alpine image.
",1
3640,a23c3a46efcd65822e690f1bf1b510eda2e86ca1,/Dockerfile-jdk11,"# TODO: revert before the GA release of Java 11 support (JENKINS-55087)
",1
3680,7d88bc887f053df97b05a3e2e8e25c4ea339c54c,/Dockerfile-alpine,"# FIXME(oleg_nenashev): This is not an official AdoptOpenJDK Docker Image.
# There is no official Alpine images at the moment.
# Needs upgrade when/if there is an official alpine image.
",1
4485,adf0afc77e892e6f8c7ab93cb0a43e5bbfc0e0cf,/Dockerfile-jdk11,"# TODO: revert before the GA release of Java 11 support (JENKINS-55087)
",1
4798,07d980e247edc241b6835df024e876cfdb469cad,/Dockerfile-jdk11,"# TODO: revert before the GA release of Java 11 support (JENKINS-55087)
",1
4811,642bc99cb675e065af96b411accb50b50a604334,/Dockerfile-jdk11,"# TODO: revert before the GA release of Java 11 support (JENKINS-55087)
",1
5667,d83eaf18a01f6ac49f76dc55be59e168b08c1911,/Dockerfile-jdk11,"# TODO: revert before the GA release of Java 11 support (JENKINS-55087)
",1
