,CommitID,Dockerfile,Comment,isSATD
82,61a11c1b64057d400b388980603a08b883339802,/Dockerfile_build_ubuntu64_go1.11,"# TODO(edd) this needs to be updated to 1.11 when the branch is available.
",1
173,b05e83e8efa5bb636e39dd689a23cb19ce0b6722,/Dockerfile_build_ubuntu64_go1.11,"# TODO(edd) this needs to be updated to 1.11 when the branch is available.
",1
190,2d266ca186f9c94d8a359bacfce974943253ac50,/Dockerfile_build_ubuntu64_go1.11,"# TODO(edd) this needs to be updated to 1.11 when the branch is available.
",1
466,677552f093180f9431249d6d9087e1ee2547410c,/Dockerfile_build_ubuntu64_go1.11,"# TODO(edd) this needs to be updated to 1.11 when the branch is available.
",1
517,5641b2ef3230fb01260073646a6972df903a1650,/Dockerfile_build_ubuntu64_go1.11,"# TODO(edd) this needs to be updated to 1.11 when the branch is available.
",1
555,857afc1006b93dbbeb87e92b0503bdd312992687,/Dockerfile_build_ubuntu64_go1.11,"# TODO(edd) this needs to be updated to 1.11 when the branch is available.
",1
685,367328aa3eb74c86674a922eab54434ccda3d570,/Dockerfile_build_ubuntu64_go1.11,"# TODO(edd) this needs to be updated to 1.11 when the branch is available.
",1
713,3e7a7bad761bf7fd569697ecbbcf2417a10bf841,/Dockerfile_build_ubuntu64_go1.11,"# TODO(edd) this needs to be updated to 1.11 when the branch is available.
",1
751,05d979d6b116b28b7cd0ed8e45b4279c5c890dcd,/Dockerfile_build_ubuntu64_go1.11,"# TODO(edd) this needs to be updated to 1.11 when the branch is available.
",1
764,6150bc1eea14f9c9bd7f5b6f2f4d88597576cb32,/Dockerfile_build_ubuntu64_go1.11,"# TODO(edd) this needs to be updated to 1.11 when the branch is available.
",1
777,a16096cbc42814651551f492a869a3694beffdb0,/Dockerfile_build_ubuntu64_go1.11,"# TODO(edd) this needs to be updated to 1.11 when the branch is available.
",1
807,1a5bcd29daa8df8a09113cd71b4d47da2e8332a2,/Dockerfile_build_ubuntu64_go1.11,"# TODO(edd) this needs to be updated to 1.11 when the branch is available.
",1
843,96270df8fe0d125a322ab39efc8c6501d7f43ea7,/Dockerfile_build_ubuntu64_go1.11,"# TODO(edd) this needs to be updated to 1.11 when the branch is available.
",1
855,76df4371eeb327fe82d606b0ee1423a03fecc0d5,/Dockerfile_build_ubuntu64_go1.11,"# TODO(edd) this needs to be updated to 1.11 when the branch is available.
",1
895,289a05efd63f58c7e2a1c751182709590bcc7380,/Dockerfile_build_ubuntu64_go1.11,"# TODO(edd) this needs to be updated to 1.11 when the branch is available.
",1
924,2a9744f801bfee163b6a336e86765adb33350d56,/Dockerfile_build_ubuntu64_go1.11,"# TODO(edd) this needs to be updated to 1.11 when the branch is available.
",1
981,ca1b7809064a91eefaa91d6795e4deab37be685d,/Dockerfile_build_ubuntu64_go1.11,"# TODO(edd) this needs to be updated to 1.11 when the branch is available.
",1
