,CommitID,Dockerfile,Comment,isSATD
7,cdbc844cac75163cb4880aed38bbfcc7473b4029,/2018.0/7.2/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
8,9d1470343e8d5214ce749bf84b7d0579fb477900,/7.0/5.5/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",1
17,27368b0dbf6b58ea836cc3a03a29f147a11db5f7,/2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
22,3ca45dac43bebac0cae4707352a9ee07d9fa29ef,/2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
36,13f13e2a51b849c61b3cb6cf2d81502ed3df8f02,/2018.0/7.2/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
39,4c3dda9854934f9bfa6893b286dd7532d08e39b9,/8.0/5.5/Dockerfile,"# Zend Server
#
# Version 0.2

# TODO:

",1
40,ed44d0b62d9a118877e5664f5b7c2f31ba681cd7,/8.0/5.6/Dockerfile,"# Zend Server
#
# Version 0.2

# TODO:

",1
48,e5b879923a6ffd5c342adc77a8c67361a4b38ebf,/9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
59,27368b0dbf6b58ea836cc3a03a29f147a11db5f7,/9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
60,df88fc00133cb8578e5d571a74336f831e5ef8cd,/7.0/5.5/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",1
67,69d0b627a04a22959c392a7f4c3fa57a47752f45,/2018.0/7.2/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
73,77a71ca1160ef5e8b46083c20c3c739d12f7f8fb,/8.5/5.6/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
80,500c6e7136debccdb6e3774212c8b1da86e4b34f,/7.0/5.4/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",1
87,e56faec171391078efe97d89ef2dbbc0041cea24,/2018.0/7.2/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
105,a1ebdaea993f3a01b54e8dadb75f1421e2e203c8,/2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
114,b185371f13607c22989805765b1e332bdfb09de4,/9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
120,c523bdd6b290838144beaf2d0b41036f0a0057de,/8.5/5.6/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
134,7ab162d48d5bbf815f0b6ca947ff3c358d18ae92,/2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
143,2ce3e131db7b500de4faad93a135bf6920ddc50f,/8.5/5.6/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
152,380a32fb74eced4b3037463fac7566cacb3f71a0,/9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
161,7afd3fc8a38fb255a511962077343d1b9078ea13,/9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
173,25c49693412ae687c7be365234fc27104b4de34e,/2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
182,c22a43f96210b1f00bbbda1e6d46b442c1f68101,/7.0/5.4/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",1
202,7193a889c7cc113d354cf28d0db5eeeea46c89a3,/2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
208,39f76ed09504e8d29bd90d9cfab7e5b8025d834a,/2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
220,0ba5a221c25c2a24ce19d763fbbe98242e7a5580,/2018.0/7.2/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
224,9d1470343e8d5214ce749bf84b7d0579fb477900,/7.0/5.4/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",1
226,78363d113f6bc79ed929681e935311db5f42be22,/8.0/5.5/Dockerfile,"# Zend Server
#
# Version 0.2

# TODO:

",1
233,19f3a4095f397eafe5dff143f38893dc9c9e5697,/2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
237,dfbe1abea300abab2705a0210cd98bc0fdaa336b,/8.0/5.6/Dockerfile,"# Zend Server
#
# Version 0.2

# TODO:

",1
247,8628a008800aefa0540a66ca536c7611dbdefc00,/8.5/5.6/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
253,c523bdd6b290838144beaf2d0b41036f0a0057de,/9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
254,500c6e7136debccdb6e3774212c8b1da86e4b34f,/7.0/5.5/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",1
262,8eb49d9352ffe8ca5a7e1919150b28c21b00424e,/8.5/5.6/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
263,df88fc00133cb8578e5d571a74336f831e5ef8cd,/7.0/5.4/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",1
274,7afd3fc8a38fb255a511962077343d1b9078ea13,/8.5/5.6/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
289,7afd3fc8a38fb255a511962077343d1b9078ea13,/2018.0/7.2/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
295,664482654709f6a28411bb5fb665711b9dd4be83,/2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
309,a09dcad1bffb954d9bd08ef4f603bb613c72a741,/2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
319,4c8cb73bec58b3e8742c2c0a3f888c3ed6791c5f,/2018.0/7.2/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
325,77a71ca1160ef5e8b46083c20c3c739d12f7f8fb,/9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
331,27368b0dbf6b58ea836cc3a03a29f147a11db5f7,/8.5/5.6/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
342,faf72ebf5565404638611c977579e12feaeab0d7,/2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
348,c22a43f96210b1f00bbbda1e6d46b442c1f68101,/7.0/5.5/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",1
349,4c3dda9854934f9bfa6893b286dd7532d08e39b9,/8.0/openshift/Dockerfile,"# Zend Server
#
# Version 0.2

# TODO:

",1
355,dc6a20af890d59d6ca26718a6fda70dcaebf8d9d,/9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
356,82bba8cc44febcc6d7f31e25373fd323a1b54bfc,/8.5/5.6/Dockerfile,"# Zend Server
#
# Version 0.2

# TODO:

",1
373,86e6c5ccb9faaccc3944ef346ebbd9c181835ba7,/9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
381,8a4f6c9cb035044358072c465e41b4b8993731e7,/2018.0/7.2/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
387,0b7ff1d753f376edae82b1f046bfebe16e14706a,/9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
388,ab04eeef23d3c33238a522234a54f694ce2c8875,/7.0/5.5/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",1
393,f25f73fb32eac56c0f95abec3f41de978a78abaf,/2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
404,d5045a57016aa71d17d70b48285b573bdf85f762,/9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
410,f90edb3b170eb3fd4b63af528096a70139c1078d,/8.0/5.5/Dockerfile,"# Zend Server
#
# Version 0.2

# TODO:

",1
414,5ed6d060d28a9484f7163b807a1a31116462715b,/2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
421,571a4032a3645d26df1690629f1c0551bae4822a,/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",1
422,b9f59920986c0471fee9c0cb7e83f0f894413454,/7.0/5.5/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",1
433,cdbc844cac75163cb4880aed38bbfcc7473b4029,/9.1/7.1/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
440,fd4339663d2b47985360ee537f86eb3e0ced6bde,/2018.0/7.2/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
460,6ede5ce750897e68f766bd8507a6e35bb43162ea,/2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",1
