,CommitID,Dockerfile,Comment
0,1df5c52b039603eebf370bbc29b66cbb472f4a55,/1.7/slim/Dockerfile,# elixir expects utf8.
1,295ba26f15980a0390726bfd21beaab1869cafca,/1.7/otp-21.2/Dockerfile,# elixir expects utf8.
2,ded1bb8a2438374853a5a94a3ef1171d081dacff,/1.3/slim/Dockerfile,# elixir expects utf8.
3,e5578add88b8498cdb6c5fc8f6dd2e971f1a8cca,/1.4/slim/Dockerfile,# elixir expects utf8.
4,d92db571bc257ebfbc58fca906a5909978d0dda0,/1.5/Dockerfile,# elixir expects utf8.
5,6dc5ffd3b4c2915096887b45ba8e71d391ce2398,/1.8/otp-22-alpine/Dockerfile,# elixir expects utf8.
6,815326583b582cd51f057a20e42be2df990c2044,/1.6/alpine/Dockerfile,# elixir expects utf8.
7,b17f0a82e1007f00d8c8c93a277c01e39951c439,/1.3/Dockerfile,# elixir expects utf8.
8,b17f0a82e1007f00d8c8c93a277c01e39951c439,/1.3/Dockerfile,"#*@}.tar.gz"" \"
9,84a28091330648bdc0e97349fd74c643eec58de9,/1.7/alpine/Dockerfile,# elixir expects utf8.
10,e2d20313fefcd13b8d3b1bcd94df60bd4f02a0b3,/1.10/Dockerfile,# elixir expects utf8.
11,0936291249c7e11d4618a17a2b452045c9e6233a,/1.6/Dockerfile,# elixir expects utf8.
12,5cbb432b49cd41aef579d211380e5cb0f7818b34,/1.8/slim/Dockerfile,# elixir expects utf8.
13,815326583b582cd51f057a20e42be2df990c2044,/1.6/slim/Dockerfile,# elixir expects utf8.
14,01dc69bd2e2adef1bcb1ce7123fc51678449bf24,/1.5/Dockerfile,# elixir expects utf8.
15,01dc69bd2e2adef1bcb1ce7123fc51678449bf24,/1.5/Dockerfile,"#*@}.tar.gz"" \"
16,e99af9bdc18249ba09bf4f28717fce64e0cb9a7f,/1.10/slim/Dockerfile,# elixir expects utf8.
17,0936291249c7e11d4618a17a2b452045c9e6233a,/1.6/slim/Dockerfile,# elixir expects utf8.
18,e5578add88b8498cdb6c5fc8f6dd2e971f1a8cca,/1.4/Dockerfile,# elixir expects utf8.
19,825cd047df5d283938bed721d8e74437ce9a9782,/1.9/Dockerfile,# elixir expects utf8.
20,fcf3a05b730e55b805b85aa571048e72dc82fe1e,/1.10/Dockerfile,# elixir expects utf8.
21,afe007e9e2deb8804f83abf3a0e305b94b28042a,/1.4/slim/Dockerfile,# elixir expects utf8.
22,166792b69eef16c29aaebd19030be5b6110b8803,/1.4/slim/Dockerfile,# elixir expects utf8.
23,4122b4840bd762d1434424e1ec693929b0198c98,/1.8/slim/Dockerfile,# elixir expects utf8.
