,CommitID,Dockerfiles,Comments
0,a5e32f18b9d81900573e1d7d95b09a56501bf070,/Dockerfile,"# Install simp_le program
"
1,6f731e4716df67d5f0138f39d7d0c756145d4ae4,/Dockerfile,"# Install simp_le program
"
2,9478347180443be5962568f959a524efa619ee6c,/Dockerfile,"# Install simp_le program
"
3,2291bfde4a6415fda8bc60603f84171ee0e134e2,/Dockerfile,"# Install build dependencies for docker-gen
"
4,2291bfde4a6415fda8bc60603f84171ee0e134e2,/Dockerfile,"# Build docker-gen
"
5,2291bfde4a6415fda8bc60603f84171ee0e134e2,/Dockerfile,"# Install packages required by the image
"
6,2291bfde4a6415fda8bc60603f84171ee0e134e2,/Dockerfile,"# Install docker-gen from build stage
"
7,2291bfde4a6415fda8bc60603f84171ee0e134e2,/Dockerfile,"# Install simp_le
"
8,339072086362820d737a26d0a9a97dddcd63c2b3,/Dockerfile,"# Install simp_le program
"
9,1c6d70b93f4deb939013d0f7fc487dee73c42dd9,/Dockerfile,"# Install simp_le program
"
10,099cc93c1abae07e72802034428230d21ff43e6a,/Dockerfile,"# Install build dependencies for docker-gen
"
11,099cc93c1abae07e72802034428230d21ff43e6a,/Dockerfile,"# Build docker-gen
"
12,099cc93c1abae07e72802034428230d21ff43e6a,/Dockerfile,"# Install packages required by the image
"
13,099cc93c1abae07e72802034428230d21ff43e6a,/Dockerfile,"# Install docker-gen from build stage
"
14,099cc93c1abae07e72802034428230d21ff43e6a,/Dockerfile,"# Install simp_le
"
15,ade77bbbb26552f70a11c512ded1e257f20741cb,/Dockerfile,"# Install simp_le program
"
16,3b703542a9749c6dcc8d8e4a1f6ed0fb51ef0402,/Dockerfile,"# Install simp_le program
"
17,f7436f7f3714821c621f4fe02572584f732ab05e,/Dockerfile,"# Install packages required by the image
"
18,f7436f7f3714821c621f4fe02572584f732ab05e,/Dockerfile,"# Install docker-gen
"
19,f7436f7f3714821c621f4fe02572584f732ab05e,/Dockerfile,"# Install simp_le
"
20,2ad05fb5c604c7b7aa97673c5cff439761a90cea,/Dockerfile,"# Install simp_le program
"
21,36efdd8ec4b75b97bf8a58a6b10acfd7f415a2a3,/Dockerfile,"# Install build dependencies for docker-gen
"
22,36efdd8ec4b75b97bf8a58a6b10acfd7f415a2a3,/Dockerfile,"# Build docker-gen
"
