,CommitID,Dockerfiles,Comments
0,68cdb2f12c9c2e2031e92d335ac986cd7038b938,/Dockerfile,"# https://doc.owncloud.org/server/8.1/admin_manual/installation/source_installation.html#prerequisites
"
1,68cdb2f12c9c2e2031e92d335ac986cd7038b938,/Dockerfile,"# set recommended PHP.ini settings
# see https://secure.php.net/manual/en/opcache.installation.php
"
2,68cdb2f12c9c2e2031e92d335ac986cd7038b938,/Dockerfile,"# PECL extensions
"
3,28f572462ba62558469cb14c62fe8f46d3d52233,/Dockerfile,"#gpg key from https://owncloud.org/owncloud.asc
"
4,28f572462ba62558469cb14c62fe8f46d3d52233,/Dockerfile,"# https://doc.owncloud.org/server/8.1/admin_manual/installation/source_installation.html#prerequisites
"
5,28f572462ba62558469cb14c62fe8f46d3d52233,/Dockerfile,"# set recommended PHP.ini settings
# see https://secure.php.net/manual/en/opcache.installation.php
"
6,28f572462ba62558469cb14c62fe8f46d3d52233,/Dockerfile,"# PECL extensions
"
7,59d54053d3f0504e4dc6c638a8fda796139a4637,/Dockerfile,"# https://doc.owncloud.org/server/8.1/admin_manual/installation/source_installation.html#prerequisites
"
8,59d54053d3f0504e4dc6c638a8fda796139a4637,/Dockerfile,"# set recommended PHP.ini settings
# see https://secure.php.net/manual/en/opcache.installation.php
"
9,59d54053d3f0504e4dc6c638a8fda796139a4637,/Dockerfile,"# PECL extensions
"
10,4a52b409a8ebcf5eaedc2a38f5477dbd376f5277,/Dockerfile,"#gpg key from https://owncloud.org/owncloud.asc
"
11,4a52b409a8ebcf5eaedc2a38f5477dbd376f5277,/Dockerfile,"# https://doc.owncloud.org/server/8.1/admin_manual/installation/source_installation.html#prerequisites
"
12,4a52b409a8ebcf5eaedc2a38f5477dbd376f5277,/Dockerfile,"# set recommended PHP.ini settings
# see https://secure.php.net/manual/en/opcache.installation.php
"
13,4a52b409a8ebcf5eaedc2a38f5477dbd376f5277,/Dockerfile,"# PECL extensions
"
14,aa8e2ec99584276eb8870d4c61c7572cd6d6d3e5,/Dockerfile,"# https://doc.owncloud.org/server/8.1/admin_manual/installation/source_installation.html#prerequisites
"
15,aa8e2ec99584276eb8870d4c61c7572cd6d6d3e5,/Dockerfile,"# set recommended PHP.ini settings
# see https://secure.php.net/manual/en/opcache.installation.php
"
16,aa8e2ec99584276eb8870d4c61c7572cd6d6d3e5,/Dockerfile,"# PECL extensions
"
17,ffd0ef99230029fd36155a9679aa5040ee131782,/Dockerfile,"# https://doc.owncloud.org/server/8.1/admin_manual/installation/source_installation.html#prerequisites
"
18,ffd0ef99230029fd36155a9679aa5040ee131782,/Dockerfile,"# set recommended PHP.ini settings
# see https://secure.php.net/manual/en/opcache.installation.php
"
19,ffd0ef99230029fd36155a9679aa5040ee131782,/Dockerfile,"# PECL extensions
"
20,d961c015cdeab0f83f01e4b4d069b6b8fd91abf0,/Dockerfile,"#gpg key from https://owncloud.org/owncloud.asc
"
21,d961c015cdeab0f83f01e4b4d069b6b8fd91abf0,/Dockerfile,"# https://doc.owncloud.org/server/8.1/admin_manual/installation/source_installation.html#prerequisites
"
22,d961c015cdeab0f83f01e4b4d069b6b8fd91abf0,/Dockerfile,"# set recommended PHP.ini settings
# see https://secure.php.net/manual/en/opcache.installation.php
"
23,d961c015cdeab0f83f01e4b4d069b6b8fd91abf0,/Dockerfile,"# PECL extensions
"
24,9bb3bc3010c0cece67461674eb7e35b26372bae6,/Dockerfile,"# https://doc.owncloud.org/server/8.1/admin_manual/installation/source_installation.html#prerequisites
"
25,9bb3bc3010c0cece67461674eb7e35b26372bae6,/Dockerfile,"# set recommended PHP.ini settings
# see https://secure.php.net/manual/en/opcache.installation.php
"
26,9bb3bc3010c0cece67461674eb7e35b26372bae6,/Dockerfile,"# PECL extensions
"
